dataset_type,value
original,4314951
original,1814492
original,4174697
original,7702284
original,3284645
original,1588137
original,1126775
original,5384300
original,2492146
original,1214954
original,8727076
original,7319124
original,7595558
original,8820121
original,2583081
original,8723645
original,874292
original,4031793
original,670568
original,4821098
original,4527772
original,6243552
original,8568891
original,9502837
original,5544615
original,1793215
original,7143709
original,6387228
original,3860124
original,3121170
original,7816173
original,662105
original,8721977
original,5805045
original,4631816
original,7020664
original,3189357
original,3434981
original,4969118
original,5389133
original,5918094
original,5343777
original,506516
original,4813414
original,8769703
original,756243
original,98705
original,1047272
original,3340459
original,6127632
original,6114246
original,5330340
original,4973718
original,4625518
original,747311
original,5203258
original,2450047
original,8118127
original,7463917
original,3752741
original,6795648
original,619082
original,9216862
original,9228075
original,5254231
original,7298067
original,7218606
original,1942697
original,5646441
original,3203398
original,4414682
original,5556069
original,882270
original,8376584
original,147777
original,3477611
original,247588
original,8583086
original,5754364
original,7707198
original,8013326
original,9109741
original,9447759
original,5832824
original,2478392
original,1191571
original,1955053
original,1787649
original,1553152
original,5618683
original,7307593
original,4723509
original,5190673
original,4845694
original,1170739
original,7412949
original,6861820
original,9654287
original,7749637
original,5626136
original,6520638
original,3460782
original,1342773
original,3897809
original,1562360
original,3232505
original,8985871
original,2866370
original,5835677
original,7215574
original,1896242
original,2202616
original,7520470
original,9075586
original,1546316
original,7059839
original,3075623
original,5043740
original,3039376
original,6749944
original,1013716
original,5764188
original,3500516
original,2884420
original,1675768
original,159316
original,3288982
original,8046742
original,2043014
original,4844577
original,3497064
original,7995760
original,2007211
original,7268790
original,319071
original,5315129
original,5152923
original,2731192
original,8976936
original,2822856
original,3423192
original,6590041
original,8207596
original,8756668
original,9307638
original,4460478
original,9989496
original,5938000
original,6424345
original,1005209
original,2664298
original,3734615
original,6411368
original,7649155
original,2466048
original,6454757
original,3169564
original,4892395
original,3305858
original,8708716
original,6558121
original,7384200
original,4817744
original,2022122
original,4703991
original,7337009
original,8364813
original,4968317
original,4200291
original,7915411
original,485954
original,216403
original,8503618
original,6580549
original,4975324
original,8551590
original,1318570
original,9646246
original,3125035
original,7681920
original,2203511
original,2081139
original,4915005
original,2397401
original,5113805
original,1875313
original,6881187
original,5952986
original,8238904
original,6344928
original,496980
original,3977049
original,5267318
original,1768874
original,9701859
original,3897320
original,2590069
original,3924380
original,966437
original,8308129
original,1510208
original,5430163
original,1347865
original,4127258
original,193174
original,5507861
original,8486372
original,5055470
original,4094018
original,9207745
original,5469508
original,6672993
original,2894833
original,7686013
original,7276647
original,147883
original,7359794
original,1565888
original,1243349
original,8669080
original,1332787
original,5630009
original,6004432
original,5256888
original,5093956
original,3119652
original,5695978
original,7256138
original,7018091
original,5400481
original,9734438
original,7823859
original,5027998
original,2454285
original,890608
original,6854559
original,3348842
original,2120683
original,3110267
original,3694263
original,3409059
original,760692
original,4932177
original,8551570
original,5318278
original,1739574
original,1966591
original,5543243
original,2417783
original,903196
original,6957217
original,7999137
original,6053717
original,3472897
original,918062
original,6964959
original,7346232
original,8097401
original,3217890
original,2331792
original,8817289
original,2807846
original,5070600
original,3845351
original,8646490
original,9994890
original,1701519
original,2940055
original,9106903
original,8098193
original,6311175
original,4132622
original,9179516
original,7077166
original,9942167
original,36654
original,3420063
original,9182690
original,7449060
original,1739758
original,2060186
original,4849101
original,6597620
original,1653086
original,2896545
original,2619447
original,81433
original,6221463
original,3261497
original,3620065
original,3204299
original,8340936
original,285209
original,7784301
original,8088505
